Company,TypeName,Inches,Touchscreen,Ips,X_res,Y_res,ppi,Cpu_brand,Cpu_freq,Ram,HDD,SSD,Gpu_brand,OpSys,Weight,Price
Dell,2 in 1 Convertible,13.3,1,0,1920.0,1080.0,165.6321180513006,Intel Core i7,1.3,16.0,0,256,Intel,Windows 10,1.22,87858.72
Lenovo,Ultrabook,14.0,0,1,1920.0,1080.0,157.3505121487356,Intel Core i7,2.7,8.0,0,0,Intel,Windows 10,1.13,109170.72
Lenovo,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,8.0,0,512,Intel,Windows 10,1.95,104588.1072
LG,Ultrabook,15.6,1,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,16.0,0,512,Intel,Windows 10,1.08,111834.72
HP,Netbook,12.5,0,0,1920.0,1080.0,176.23257360658386,Intel Core i7,2.7,8.0,0,512,Intel,Windows 10,1.26,79014.23999999999
Acer,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Other Intel Processor,1.5,4.0,0,0,Intel,Chrome OS,2.2,19127.52
Lenovo,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i5,2.3,8.0,1000,128,Nvidia,Windows 10,2.6,42037.92
LG,Ultrabook,14.0,1,1,1920.0,1080.0,157.3505121487356,Intel Core i7,2.7,8.0,0,512,Intel,Windows 10,0.98,101178.72
Dell,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.8,8.0,0,256,Intel,Windows 10,1.6,64202.4
HP,Ultrabook,12.5,1,0,3840.0,2160.0,352.4651472131677,Other Intel Processor,1.2,8.0,0,240,Intel,Windows 10,1.09,165168.0
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,6.0,0,256,Nvidia,Windows 10,2.2,42037.92
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,8.0,0,256,Nvidia,Windows 10,2.04,54291.78719999999
Acer,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i3,2.4,4.0,1000,0,Intel,Windows 10,2.4,26586.72
Lenovo,Notebook,13.3,0,0,1920.0,1080.0,165.6321180513006,Intel Core i5,2.5,4.0,0,128,Intel,Windows 10,1.44,46939.68
HP,Notebook,13.3,0,0,1920.0,1080.0,165.6321180513006,Intel Core i5,2.5,8.0,0,256,Intel,Windows 10,1.49,51148.8
MSI,Gaming,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.8,16.0,1000,256,Nvidia,Windows 10,2.7,85194.72
Dell,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.8,16.0,1000,128,Nvidia,Windows 10,2.6,71874.72
MSI,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,8.0,1000,128,Nvidia,Windows 10,2.2,59668.804800000005
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.5,4.0,1000,0,AMD,Windows 10,2.18,36496.2672
HP,Ultrabook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.5,8.0,0,256,AMD,Windows 10,1.84,69103.62719999999
HP,Ultrabook,13.3,1,0,3200.0,1800.0,276.053530085501,Intel Core i7,2.7,8.0,0,256,Intel,Windows 10,1.39,61218.72
Toshiba,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,16.0,0,256,Nvidia,Windows 10,2.4,105228.0
Lenovo,2 in 1 Convertible,13.3,1,1,1920.0,1080.0,165.6321180513006,Intel Core i5,2.5,8.0,0,512,Intel,Windows 10,1.37,97236.0
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.3,4.0,500,0,Intel,Windows 10,1.95,38889.072
Lenovo,Ultrabook,12.5,0,1,1920.0,1080.0,176.23257360658386,Intel Core i7,2.7,8.0,0,256,Intel,Windows 10,1.36,87912.0
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.3,8.0,0,256,Intel,Windows 10,2.31,62071.2
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.5,4.0,1000,0,Intel,Windows 10,2.18,37725.4368
HP,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Intel Core i5,2.3,4.0,500,0,Intel,Windows 10,1.95,61218.72
Lenovo,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.1,4.0,1000,0,Intel,Windows 10,2.2,16463.52
HP,Ultrabook,12.5,0,0,1920.0,1080.0,176.23257360658386,Intel Core i5,2.3,4.0,500,0,Intel,Windows 10,1.26,84129.12
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.6,4.0,1000,0,Intel,No OS,1.86,15392.592
Lenovo,2 in 1 Convertible,13.3,1,1,3200.0,1800.0,276.053530085501,Intel Core i7,2.2,16.0,0,1000,Intel,Windows 10,1.3,95850.72
Toshiba,Notebook,14.0,0,1,1920.0,1080.0,157.3505121487356,Intel Core i5,2.3,4.0,0,128,Intel,Windows 10,1.47,58874.4
HP,Netbook,12.5,0,0,1920.0,1080.0,176.23257360658386,Intel Core i5,2.3,8.0,0,256,Intel,Windows 10,1.26,88924.31999999999
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.0,4.0,1000,0,Intel,Windows 10,2.18,29762.208
MSI,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.8,8.0,1000,128,Nvidia,Windows 10,2.2,63882.72
Dell,Ultrabook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.5,8.0,0,256,Intel,Windows 10,1.36,87325.92
Dell,Gaming,17.3,0,0,2560.0,1440.0,169.78089942830815,Intel Core i7,2.7,16.0,1000,512,Nvidia,Windows 10,4.36,146946.24
HP,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i5,2.3,8.0,1000,128,Nvidia,Windows 10,2.75,74538.72
Asus,Notebook,17.3,0,0,1600.0,900.0,106.11306214269258,Other Intel Processor,1.6,4.0,1000,0,Nvidia,Windows 10,2.8,28238.4
Acer,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.5,4.0,500,0,Intel,Windows 10,2.23,32980.32
Toshiba,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.3,8.0,0,256,Intel,Windows 10,2.2,59620.32
Lenovo,2 in 1 Convertible,11.3,1,1,1920.0,1080.0,194.94753717542463,Other Intel Processor,1.2,8.0,0,256,Intel,Windows 10,1.1,69210.72
Lenovo,Gaming,15.6,0,1,1920.0,1080.0,141.21199808219862,AMD Processor,2.1,16.0,1000,512,AMD,Windows 10,2.5,53226.72
Dell,Ultrabook,12.5,1,0,1920.0,1080.0,176.23257360658386,Intel Core i5,2.5,8.0,0,256,Intel,Windows 10,1.36,78438.816
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,8.0,1000,0,Nvidia,No OS,2.2,36496.8
Dell,Notebook,17.3,0,0,1600.0,900.0,106.11306214269258,Intel Core i3,2.0,4.0,1000,0,AMD,Windows 10,2.36,35111.52
Acer,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Other Intel Processor,1.6,4.0,0,0,Intel,Chrome OS,1.68,18594.72
HP,Workstation,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,8.0,0,8,Nvidia,Windows 10,2.0,119826.72
Dell,Ultrabook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i7,2.8,8.0,0,256,Intel,Windows 10,1.36,94572.0
Toshiba,Notebook,13.3,0,0,1920.0,1080.0,165.6321180513006,Intel Core i5,2.3,8.0,0,256,Intel,Windows 7,1.2,77788.8
Asus,2 in 1 Convertible,12.5,0,0,1920.0,1080.0,176.23257360658386,Other Intel Processor,1.2,8.0,0,0,Intel,Chrome OS,1.2,61751.52
Lenovo,Ultrabook,14.0,0,1,1920.0,1080.0,157.3505121487356,Intel Core i7,2.6,8.0,0,256,Intel,Windows 10,1.7,79333.3872
Dell,Gaming,17.3,0,1,3840.0,2160.0,254.67134914246222,Intel Core i7,2.8,16.0,1000,512,Nvidia,Windows 10,4.36,168045.12
Dell,2 in 1 Convertible,13.3,1,0,1920.0,1080.0,165.6321180513006,Intel Core i5,1.2,8.0,0,256,Intel,Windows 10,1.24,101178.72
HP,2 in 1 Convertible,11.6,1,0,1366.0,768.0,135.0942111925629,Other Intel Processor,1.1,4.0,0,256,Intel,Windows 10,1.45,41292.0
Dell,Ultrabook,13.3,0,0,3200.0,1800.0,276.053530085501,Intel Core i7,2.5,8.0,0,256,Intel,Windows 10,1.3,67559.04
Acer,2 in 1 Convertible,11.6,1,1,1366.0,768.0,135.0942111925629,Other Intel Processor,1.6,4.0,0,0,Intel,Chrome OS,1.25,20725.92
Toshiba,Notebook,13.3,0,0,1920.0,1080.0,165.6321180513006,Intel Core i5,2.4,8.0,0,256,Intel,Windows 10,1.2,81784.8
Lenovo,Ultrabook,12.5,0,1,1920.0,1080.0,176.23257360658386,Intel Core i5,2.6,8.0,0,256,Intel,Windows 10,1.36,93772.8
Acer,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,12.0,1000,128,Nvidia,Windows 10,2.4,53759.52
Toshiba,Ultrabook,12.5,1,0,1920.0,1080.0,176.23257360658386,Intel Core i7,2.7,8.0,0,512,Intel,Windows 10,1.1,95371.2
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.5,8.0,1000,0,Nvidia,Windows 10,2.04,45101.52
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.0,4.0,1000,0,AMD,Linux,2.25,24808.2336
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.5,4.0,500,0,Intel,Windows 10,1.9,43956.0
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i3,2.4,4.0,500,0,Intel,Windows 10,2.04,36496.8
Dell,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.8,32.0,1000,256,Nvidia,Windows 10,4.42,167778.72
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,6.0,0,256,Nvidia,Windows 10,2.4,37029.6
Dell,2 in 1 Convertible,13.3,1,0,3200.0,1800.0,276.053530085501,Intel Core i7,1.3,16.0,0,512,Intel,Windows 10,1.22,101178.72
Dell,Ultrabook,14.0,1,0,2560.0,1440.0,209.8006828649808,Intel Core i7,2.6,8.0,0,256,Intel,Windows 10,1.5,104587.57439999998
Dell,Gaming,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.6,32.0,1000,256,Nvidia,Windows 10,4.42,149184.0
Toshiba,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.3,8.0,0,256,Intel,Windows 10,1.95,62870.4
Asus,Gaming,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.8,16.0,1000,256,Nvidia,Windows 10,2.73,109218.672
HP,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i5,2.7,8.0,1000,128,Nvidia,Windows 10,2.04,52161.12
Lenovo,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Intel Core i5,2.3,4.0,0,0,Intel,Windows 7,1.7,53386.56
Asus,2 in 1 Convertible,15.6,1,0,3840.0,2160.0,282.42399616439724,Intel Core i7,2.7,16.0,2000,512,Nvidia,Windows 10,2.3,95850.72
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i7,2.7,6.0,1000,0,Intel,Windows 10,2.04,30849.12
Asus,Gaming,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.8,16.0,1000,256,Nvidia,Windows 10,2.99,93186.72
Dell,2 in 1 Convertible,15.6,1,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,12.0,0,512,Intel,Windows 10,2.19,69210.72
Toshiba,Notebook,13.3,0,0,1920.0,1080.0,165.6321180513006,Intel Core i5,2.3,4.0,0,128,Intel,Windows 7,1.2,63669.6
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,AMD Processor,3.6,6.0,0,256,AMD,Windows 10,2.2,29250.72
Fujitsu,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.3,4.0,0,256,Intel,Windows 10,2.3,34578.72
Toshiba,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Intel Core i5,2.3,4.0,500,0,Intel,Windows 10,1.75,48751.2
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.5,4.0,500,0,AMD,Windows 10,2.25,31914.72
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,8.0,1000,0,Intel,Windows 10,2.04,42943.68
Lenovo,Gaming,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.8,8.0,1000,128,Nvidia,Windows 10,2.5,63349.92
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i7,2.7,8.0,1000,0,AMD,Windows 10,2.36,39906.72
Dell,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.5,8.0,0,128,Intel,Windows 10,1.6,59620.32
HP,Netbook,12.5,0,0,1920.0,1080.0,176.23257360658386,Other Intel Processor,1.2,8.0,0,512,Intel,Windows 10,0.97,101658.24
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i3,2.0,4.0,1000,128,AMD,Windows 10,2.1,26586.72
Lenovo,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.1,4.0,0,128,Intel,No OS,1.9,14418.6336
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.3,8.0,0,256,Intel,Windows 10,2.3,71874.72
Dell,2 in 1 Convertible,13.3,1,0,1920.0,1080.0,165.6321180513006,Intel Core i5,2.5,8.0,0,256,Intel,Windows 10,1.68,47365.92
Asus,Notebook,13.3,0,0,3200.0,1800.0,276.053530085501,Intel Core i5,2.5,8.0,0,256,Intel,Windows 10,1.4,61272.0
HP,Ultrabook,13.3,1,1,1920.0,1080.0,165.6321180513006,Intel Core i7,2.7,8.0,0,256,Intel,Windows 10,1.11,71874.72
Acer,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Other Intel Processor,1.1,4.0,500,0,Intel,Windows 10,2.4,20246.4
Asus,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.8,16.0,1000,256,Nvidia,Windows 10,2.5,95850.72
HP,Ultrabook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i7,2.7,8.0,0,512,Intel,Windows 10,1.48,111301.92
Acer,Gaming,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.8,8.0,1000,128,Nvidia,Windows 10,2.7,67132.8
HP,Notebook,13.3,0,1,1920.0,1080.0,165.6321180513006,Intel Core i5,2.5,8.0,0,256,Intel,Windows 10,1.34,63349.92
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.4,4.0,0,128,Intel,Windows 10,2.18,29144.16
HP,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Intel Core i5,2.5,4.0,500,0,Intel,Windows 10,1.64,41505.12
Toshiba,Notebook,13.3,0,0,1920.0,1080.0,165.6321180513006,Intel Core i5,2.3,4.0,0,128,Intel,Windows 10,1.2,63669.6
HP,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Intel Core i5,2.4,4.0,0,256,Intel,Windows 10,1.48,58607.46719999999
HP,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.5,4.0,0,256,Intel,Windows 10,1.95,64202.4
HP,Ultrabook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i7,2.6,8.0,0,256,Intel,Windows 7,1.43,77202.72
HP,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.5,8.0,0,256,Nvidia,Windows 10,1.64,55904.5728
HP,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Intel Core i3,2.4,4.0,500,0,Intel,Windows 10,1.64,36443.52
Dell,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,8.0,0,0,Nvidia,Windows 10,2.65,50562.72
HP,Ultrabook,12.5,0,0,1920.0,1080.0,176.23257360658386,Intel Core i5,2.5,4.0,500,0,Intel,Windows 10,1.26,81997.92
HP,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.5,4.0,0,256,Intel,Windows 10,1.48,84715.2
HP,Ultrabook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i7,2.5,8.0,0,256,Intel,Windows 10,1.54,100550.5488
HP,Notebook,13.3,0,0,1366.0,768.0,117.82653006268643,Intel Core i3,2.4,4.0,500,0,Intel,Windows 10,1.49,42624.0
Toshiba,Notebook,13.3,0,0,1366.0,768.0,117.82653006268643,Intel Core i5,2.3,8.0,0,256,Intel,Windows 10,1.5,64468.8
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.4,4.0,0,256,Intel,Windows 10,2.04,41025.0672
Lenovo,Notebook,17.3,0,1,3840.0,2160.0,254.67134914246222,Intel Core i7,2.7,16.0,0,512,Nvidia,Windows 7,2.4,158135.04
Toshiba,Notebook,14.0,0,1,1920.0,1080.0,157.3505121487356,Intel Core i5,2.3,8.0,0,256,Intel,Windows 10,1.47,79387.2
HP,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i7,2.5,8.0,0,256,Intel,Windows 10,1.43,118761.12
Dell,2 in 1 Convertible,15.6,1,1,1920.0,1080.0,141.21199808219862,Intel Core i3,2.3,4.0,1000,0,Intel,Windows 10,2.08,42410.3472
Toshiba,Ultrabook,13.3,0,0,1920.0,1080.0,165.6321180513006,Intel Core i5,2.3,8.0,0,256,Intel,Windows 10,1.2,84715.2
HP,Notebook,13.3,0,1,1920.0,1080.0,165.6321180513006,Intel Core i5,2.5,8.0,0,256,Intel,Windows 10,1.11,61218.72
HP,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i7,2.7,8.0,0,256,Nvidia,Windows 10,1.64,63159.7104
Dell,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.4,8.0,500,0,Intel,Windows 10,2.09,55754.3232
HP,Ultrabook,12.5,0,0,1366.0,768.0,125.36742798669837,Intel Core i5,2.5,4.0,0,256,Intel,Windows 10,1.26,83063.52
HP,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Intel Core i5,2.5,4.0,500,0,Intel,Windows 10,2.31,63349.92
HP,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Intel Core i5,2.5,4.0,500,0,Intel,Windows 10,1.95,56476.8
Dell,Ultrabook,13.3,1,0,3200.0,1800.0,276.053530085501,Intel Core i5,2.5,8.0,0,256,Intel,Windows 10,1.29,86526.72
HP,Notebook,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i5,2.5,8.0,0,256,Nvidia,Windows 10,2.63,57542.4
HP,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Intel Core i5,2.5,4.0,0,256,Intel,Windows 10,1.64,51841.44
Acer,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,AMD Processor,3.0,6.0,1000,0,AMD,Windows 10,2.1,21791.52
MSI,Gaming,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.8,8.0,1000,128,Nvidia,Windows 10,2.7,63499.10399999999
HP,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.3,8.0,0,256,Intel,Windows 7,1.95,63669.6
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.5,8.0,0,256,Intel,Windows 10,1.84,65480.5872
HP,Ultrabook,12.5,0,0,1920.0,1080.0,176.23257360658386,Intel Core i7,2.5,8.0,0,256,Intel,Windows 10,1.26,71874.72
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.5,4.0,500,0,Intel,Windows 10,2.04,39533.76
Toshiba,Ultrabook,14.0,0,1,1920.0,1080.0,157.3505121487356,Intel Core i7,2.6,8.0,0,256,Intel,Windows 10,1.47,91908.0
Dell,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.4,8.0,0,256,Intel,Windows 7,2.09,56633.976
HP,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.5,8.0,0,256,Intel,Windows 10,1.64,53839.9728
Lenovo,2 in 1 Convertible,15.6,1,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.5,4.0,0,256,Intel,Windows 10,1.8,45128.16
Vero,Notebook,14.0,0,0,1366.0,768.0,111.93520355955211,Other Intel Processor,1.44,2.0,0,0,Intel,Windows 10,1.45,11231.424
Toshiba,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.5,16.0,0,256,Nvidia,Windows 10,2.4,75924.0
Lenovo,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.3,8.0,0,256,Intel,Windows 10,2.3,55922.688
HP,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.3,4.0,500,0,Intel,Windows 10,1.54,53280.0
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.4,8.0,500,256,Intel,Windows 10,1.84,112065.9552
HP,Notebook,14.0,0,0,1920.0,1080.0,157.3505121487356,Intel Core i5,2.3,8.0,0,256,Intel,Windows 7,1.43,78268.31999999999
MSI,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.7,16.0,1000,256,Nvidia,Windows 10,3.78,82351.6992
Lenovo,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.6,16.0,1000,128,Nvidia,Windows 10,4.6,122010.66719999998
Asus,Netbook,11.6,0,0,1366.0,768.0,135.0942111925629,Other Intel Processor,1.6,4.0,0,0,Intel,Chrome OS,1.2,15339.311999999998
Lenovo,Notebook,14.0,0,1,2560.0,1440.0,209.8006828649808,Intel Core i7,2.6,16.0,0,256,Intel,Windows 7,1.1,139593.6
HP,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,8.0,1000,0,Nvidia,Windows 10,1.91,52161.12
Dell,2 in 1 Convertible,15.6,1,1,1920.0,1080.0,141.21199808219862,Intel Core i5,2.7,8.0,0,256,Intel,Windows 10,2.3,58288.32
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.5,4.0,0,256,Intel,Windows 10,2.04,52161.12
Dell,Ultrabook,13.3,1,0,3200.0,1800.0,276.053530085501,Intel Core i7,2.7,16.0,0,1000,Intel,Windows 10,1.2,120093.12
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.3,4.0,500,0,Intel,Windows 10,2.31,37570.392
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.5,4.0,500,0,Intel,No OS,1.96,26586.72
Acer,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,AMD Processor,2.2,8.0,1000,0,AMD,Windows 10,2.4,23922.72
Dell,2 in 1 Convertible,13.3,1,1,1920.0,1080.0,165.6321180513006,Intel Core i7,2.7,12.0,0,256,Intel,Windows 10,1.6,69210.72
MSI,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,16.0,1000,256,Nvidia,Windows 10,2.94,96916.32
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,8.0,0,256,Intel,Windows 10,2.04,57009.6
Asus,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.6,16.0,1000,0,Nvidia,No OS,4.0,53173.44
Dell,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,4.0,1000,0,Intel,Windows 10,2.25,29783.52
Dell,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.7,16.0,2000,0,AMD,Windows 10,2.32,52746.6672
MSI,Gaming,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i7,2.6,16.0,1000,256,Nvidia,Windows 10,1.8,102777.12
Dell,Ultrabook,13.3,0,0,1920.0,1080.0,165.6321180513006,Intel Core i7,2.7,8.0,0,256,Intel,Windows 10,1.29,77682.23999999999
Asus,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.7,64.0,0,1000,Nvidia,Windows 10,3.58,211788.0
Dell,2 in 1 Convertible,13.3,1,0,1920.0,1080.0,165.6321180513006,Intel Core i7,2.5,8.0,0,256,Intel,Windows 10,1.62,42517.9728
Dell,Gaming,15.6,0,0,3840.0,2160.0,282.42399616439724,Intel Core i7,2.6,16.0,1000,256,Nvidia,Windows 10,3.21,70809.12
Apple,Ultrabook,12.0,0,1,2304.0,1440.0,226.41554716935852,Other Intel Processor,1.1,8.0,0,0,Intel,Mac OS X,0.92,69264.0
Dell,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i3,2.3,4.0,500,0,Intel,Windows 10,2.06,25679.8944
HP,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.3,4.0,500,0,Intel,Windows 10,2.31,63882.72
HP,Ultrabook,12.5,0,0,1920.0,1080.0,176.23257360658386,Intel Core i5,2.3,8.0,0,256,Intel,Windows 7,1.26,63882.72
HP,Notebook,13.3,0,0,1920.0,1080.0,165.6321180513006,Intel Core i7,2.7,8.0,0,256,Intel,Windows 10,1.49,58075.2
Lenovo,Ultrabook,12.5,1,1,1920.0,1080.0,176.23257360658386,Intel Core i7,2.5,8.0,0,256,Intel,Windows 10,1.3,91294.7472
Lenovo,Notebook,17.3,0,0,1600.0,900.0,106.11306214269258,Intel Core i5,2.3,8.0,1000,0,AMD,Windows 10,3.0,35111.52
Lenovo,Notebook,15.6,0,1,1920.0,1080.0,141.21199808219862,Intel Core i5,2.3,4.0,1000,0,Nvidia,Windows 10,2.3,52054.56
MSI,Gaming,17.3,0,0,1920.0,1080.0,127.33567457123111,Intel Core i7,2.8,16.0,1000,256,Nvidia,Windows 10,3.78,133146.72
Lenovo,Notebook,15.6,0,0,1366.0,768.0,100.45466986113651,Intel Core i5,2.3,4.0,500,0,Intel,Windows 10,2.1,28771.2
HP,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.3,4.0,500,0,Intel,Windows 7,2.31,50083.2
Lenovo,Ultrabook,12.5,1,1,2560.0,1440.0,234.9767648087785,Other Intel Processor,1.2,8.0,0,512,Intel,Windows 10,0.99,74538.72
Lenovo,Gaming,17.3,0,1,1920.0,1080.0,127.33567457123111,Intel Core i7,2.7,32.0,0,512,Nvidia,Windows 10,4.6,172627.19999999998
Lenovo,2 in 1 Convertible,10.1,1,1,1920.0,1200.0,224.17380907857276,Other Intel Processor,1.44,4.0,0,0,Intel,Windows 10,0.69,34433.2656
HP,Ultrabook,13.3,0,1,3840.0,2160.0,331.2642361026012,Intel Core i7,2.7,16.0,0,512,Intel,Windows 10,1.3,109170.72
Dell,Notebook,15.6,0,0,1920.0,1080.0,141.21199808219862,Intel Core i5,2.5,8.0,0,256,Intel,Windows 10,2.18,39960.0
