,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
150,45,1,2,25,3,5,3,1438.3,0,1438.3,0.676,709,27,0.421,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
151,46,1,2,36,4,3,3,4129.0,0,4129.0,0.96,1678,40,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
152,49,0,4,36,1,3,1,6615.0,0,6615.0,0.619,4575,75,0.786,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
153,41,1,2,30,5,3,3,11107.0,1222,9885.0,0.538,1506,33,0.941,0.11,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
154,50,0,1,43,6,1,2,7985.0,0,7985.0,1.032,3873,72,0.674,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
155,52,0,2,45,3,1,3,3476.0,1560,1916.0,0.894,3496,58,0.871,0.449,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
156,49,0,2,38,3,3,1,6674.0,1402,5272.0,0.695,7468,92,0.614,0.21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
157,59,1,1,53,5,5,4,2192.0,1569,623.0,0.706,4010,79,0.717,0.716,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
158,54,0,2,45,5,3,2,4523.0,1841,2682.0,0.534,5112,87,0.706,0.407,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
159,56,0,2,36,1,3,5,1883.0,400,1483.0,0.528,1954,45,0.5,0.212,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
160,38,0,2,31,5,2,2,12228.0,2137,10091.0,0.553,3831,68,0.511,0.175,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
161,61,0,0,51,4,2,1,2250.0,1041,1209.0,0.678,1339,28,0.867,0.463,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
162,45,1,2,38,4,6,4,16611.0,0,16611.0,0.954,1960,48,0.6,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
163,51,0,2,33,2,1,3,5625.0,1640,3985.0,0.893,7890,75,0.875,0.292,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
164,53,1,3,47,5,2,1,9106.0,975,8131.0,0.588,3863,74,0.644,0.107,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
165,59,0,1,48,4,2,3,5528.0,1823,3705.0,0.731,4857,81,0.723,0.33,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
166,37,0,4,36,3,3,3,2286.0,0,2286.0,0.732,5199,83,0.844,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
167,45,0,3,31,4,3,3,5941.0,0,5941.0,0.522,2196,37,0.233,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
168,36,1,3,27,2,1,2,13873.0,0,13873.0,0.233,694,18,0.286,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
169,44,0,5,36,1,3,1,7742.0,1163,6579.0,0.729,9081,100,0.852,0.15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
170,52,1,4,36,4,1,3,9375.0,1625,7750.0,0.532,2108,51,0.5,0.173,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
171,53,1,4,36,3,2,2,3924.0,2517,1407.0,0.511,1417,30,0.667,0.641,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
172,55,0,1,46,5,3,4,5379.0,962,4417.0,0.827,1778,40,0.29,0.179,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
173,51,1,2,40,1,3,1,10984.0,1429,9555.0,0.751,7850,85,0.635,0.13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
174,47,0,3,36,3,1,4,1965.0,1175,790.0,0.657,4579,87,0.74,0.598,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
175,45,1,3,40,4,1,2,17576.0,0,17576.0,0.667,3494,67,0.718,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
176,48,1,1,38,4,2,2,13174.0,0,13174.0,0.955,4890,49,0.485,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
177,44,1,4,34,4,4,3,22074.0,0,22074.0,1.199,4406,80,0.739,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
178,46,1,4,36,3,2,5,3104.0,862,2242.0,1.057,2781,74,0.682,0.278,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
179,43,0,3,25,5,1,2,10305.0,1870,8435.0,0.722,4018,63,0.8,0.181,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
180,41,0,1,28,1,3,1,8482.0,585,7897.0,0.624,4245,74,0.897,0.069,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
181,48,1,3,40,5,2,5,34516.0,2317,32199.0,0.699,3927,68,0.7,0.067,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
182,38,1,2,33,1,4,4,32938.0,2089,30849.0,0.72,1137,26,0.238,0.063,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
183,45,1,3,32,2,3,2,13162.0,0,13162.0,0.512,1424,38,0.583,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
184,50,1,2,38,4,4,2,2123.0,995,1128.0,0.626,4516,78,0.625,0.469,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
185,40,1,2,33,3,1,2,20891.0,1213,19678.0,0.717,14641,117,0.773,0.058,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
186,63,1,0,54,5,2,0,7098.0,2224,4874.0,0.864,3465,59,0.788,0.313,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
187,44,0,5,38,2,1,3,3842.0,2459,1383.0,0.691,13598,119,0.725,0.64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
188,42,0,2,23,3,3,3,1929.0,1673,256.0,0.835,857,36,1.118,0.867,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
189,50,0,1,36,3,1,2,4143.0,1888,2255.0,0.561,3940,74,0.805,0.456,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
190,39,0,3,25,6,1,2,3920.0,2008,1912.0,0.944,3178,53,0.656,0.512,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
191,57,1,1,47,4,4,2,9272.0,982,8290.0,0.651,4649,89,0.816,0.106,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
192,41,0,2,36,6,2,3,6602.0,0,6602.0,0.743,4479,82,0.822,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
193,56,0,1,50,4,3,2,1584.0,1311,273.0,0.867,4203,73,0.78,0.828,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
194,44,1,2,38,4,1,3,2505.0,2282,223.0,0.712,4333,77,0.833,0.911,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
195,50,0,3,39,3,2,2,3028.0,1339,1689.0,0.843,4144,64,0.684,0.442,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
196,38,0,2,31,4,2,4,1593.0,1091,502.0,0.87,4136,67,0.718,0.685,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
197,38,0,2,28,1,1,2,3629.0,1891,1738.0,0.917,15982,113,0.687,0.521,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
198,62,0,1,44,3,2,3,2378.0,1610,768.0,0.448,1807,45,0.607,0.677,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
199,45,1,2,33,4,2,2,34516.0,1529,32987.0,0.609,13940,105,0.81,0.044,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
200,53,1,2,47,1,3,3,29038.0,2295,26743.0,0.657,12025,103,0.807,0.079,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
201,38,1,1,27,6,2,2,22487.0,889,21598.0,0.528,4960,73,0.46,0.04,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
202,43,0,3,31,3,3,1,2692.0,2039,653.0,0.853,4622,73,0.78,0.757,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
203,53,0,3,40,6,3,1,12059.0,1978,10081.0,0.877,1836,36,0.895,0.164,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
204,44,1,3,33,3,2,2,2477.0,2123,354.0,0.699,4349,69,0.725,0.857,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
205,47,1,1,34,4,1,3,20620.0,1085,19535.0,1.276,1477,23,0.533,0.053,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
206,37,1,2,28,4,4,3,2394.0,0,2394.0,1.059,2805,85,0.667,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
207,60,0,1,41,3,2,4,2425.0,0,2425.0,0.187,1522,36,0.2,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
208,38,1,4,22,5,2,3,8632.0,0,8632.0,0.395,2221,40,0.739,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
209,46,1,2,36,5,3,2,19727.0,1785,17942.0,0.572,1245,25,0.786,0.09,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
210,56,0,2,43,5,3,2,1438.3,787,651.3,0.737,4830,79,0.756,0.547,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
211,47,1,3,36,3,2,1,2589.0,1693,896.0,0.878,4259,83,0.766,0.654,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
212,38,0,4,33,4,3,1,4047.0,0,4047.0,0.648,2134,34,0.478,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
213,44,0,3,36,6,3,4,1984.0,0,1984.0,0.89,2506,46,0.643,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
214,26,1,0,36,5,2,4,9916.0,0,9916.0,0.793,3477,65,0.667,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
215,41,0,4,36,3,2,3,3179.0,1229,1950.0,0.781,4337,82,1.05,0.387,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
216,56,1,1,50,6,3,3,6735.0,2289,4446.0,0.661,1249,28,0.75,0.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
217,50,0,1,32,6,1,3,2652.0,1911,741.0,0.831,4816,79,0.881,0.721,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
218,53,0,2,36,5,2,2,1820.0,909,911.0,0.737,4665,67,0.763,0.499,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
219,36,0,2,28,6,1,2,2169.0,1602,567.0,0.668,5182,78,0.814,0.739,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
220,40,1,3,28,2,2,3,13452.0,2517,10935.0,0.781,7582,69,0.917,0.187,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
221,51,0,3,39,3,3,0,8148.0,701,7447.0,0.819,4124,87,0.891,0.086,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
222,45,0,0,38,4,3,3,4096.0,1468,2628.0,0.627,3490,66,0.737,0.358,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
223,37,0,1,25,4,3,4,5865.0,2517,3348.0,1.348,2623,47,1.35,0.429,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
224,39,0,1,34,6,3,5,6458.0,1802,4656.0,0.923,2315,49,0.581,0.279,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
225,57,0,2,45,6,2,2,1438.3,740,698.3,0.698,4970,87,0.933,0.514,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
226,40,0,1,36,4,2,4,1737.0,1689,48.0,0.644,2459,43,0.536,0.972,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
227,59,0,2,51,3,3,3,3875.0,1397,2478.0,0.573,2312,49,0.581,0.361,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
228,43,0,2,37,4,2,2,3125.0,2517,608.0,0.73,4422,71,0.732,0.805,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
229,50,1,1,45,2,1,3,34516.0,925,33591.0,0.771,7755,84,0.68,0.027,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
230,37,0,1,30,3,5,0,3003.0,1810,1193.0,0.719,3148,68,0.789,0.603,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
231,48,1,3,41,5,2,2,5848.0,950,4898.0,0.726,1961,51,0.545,0.162,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
232,44,1,1,39,3,2,3,11362.0,0,11362.0,0.668,3197,61,0.564,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
233,49,0,3,35,3,3,2,1914.0,0,1914.0,0.677,2687,41,0.414,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
234,46,0,4,36,2,1,2,3973.0,0,3973.0,0.89,13740,131,0.819,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
235,57,1,2,43,6,3,1,12045.0,1749,10296.0,0.736,4884,86,0.87,0.145,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
236,58,0,3,36,2,2,2,5023.0,1857,3166.0,0.631,14111,98,0.69,0.37,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
237,50,1,2,38,2,3,1,24533.0,1813,22720.0,0.745,8436,77,0.878,0.074,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
238,35,0,2,21,5,6,3,2157.0,1188,969.0,0.847,2111,59,0.639,0.551,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
239,38,0,3,31,2,3,2,15987.0,1766,14221.0,0.791,8195,94,0.679,0.11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
240,46,0,2,31,5,2,3,8243.0,927,7316.0,0.568,4503,90,0.765,0.112,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
241,55,0,3,45,1,3,1,2815.0,1848,967.0,0.563,2618,29,0.45,0.656,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
242,49,1,4,41,2,3,2,34516.0,0,34516.0,0.663,13376,129,0.72,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
243,46,1,3,31,5,2,4,26303.0,2376,23927.0,0.583,3586,67,0.914,0.09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
244,50,0,4,36,2,2,3,2477.0,0,2477.0,0.445,2037,43,0.387,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
245,43,0,2,30,1,3,2,2248.0,1853,395.0,0.666,7739,101,0.906,0.824,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
246,55,1,0,36,3,3,2,3097.0,827,2270.0,0.511,1390,24,0.263,0.267,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
247,49,1,1,31,6,1,4,5898.0,1348,4550.0,0.64,1002,21,1.333,0.229,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
248,48,1,3,36,5,1,3,30579.0,1351,29228.0,0.759,1289,19,0.727,0.044,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
249,53,0,1,43,6,2,3,2126.0,1257,869.0,0.632,4340,70,0.892,0.591,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
250,61,1,1,52,6,6,1,8851.0,0,8851.0,0.731,1257,36,0.44,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
251,46,1,4,32,5,3,3,1438.3,738,700.3,0.709,4368,87,0.74,0.513,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
252,48,0,2,36,4,1,2,6362.0,1705,4657.0,0.644,5169,84,0.474,0.268,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
253,43,0,2,36,5,1,3,3761.0,2121,1640.0,0.694,4476,79,0.927,0.564,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
254,35,1,1,25,6,1,2,23991.0,2307,21684.0,0.912,1843,43,0.72,0.096,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
255,47,0,5,34,4,3,2,5950.0,0,5950.0,0.44,4655,66,0.784,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
256,38,0,3,27,4,3,3,1438.3,0,1438.3,0.73,2478,45,0.552,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
257,47,0,4,39,3,3,2,3144.0,0,3144.0,0.561,3774,80,0.818,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
258,60,1,1,52,5,3,2,2486.0,1464,1022.0,0.731,1378,27,0.421,0.589,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
259,50,1,2,45,2,1,0,2021.0,1578,443.0,0.761,5298,71,0.919,0.781,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
260,54,0,2,47,3,4,3,1438.3,0,1438.3,1.053,1154,22,0.375,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
261,49,1,2,38,3,4,3,34516.0,0,34516.0,0.482,1592,35,0.346,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
262,44,1,4,38,3,1,3,2440.0,1501,939.0,0.744,4382,88,0.66,0.615,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
263,46,1,4,40,5,2,1,12280.0,985,11295.0,0.841,4263,70,1.0,0.08,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
264,41,0,3,36,1,3,1,2067.0,1966,101.0,0.91,3033,41,0.708,0.951,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
265,44,0,2,39,6,4,1,9856.0,671,9185.0,0.662,5408,83,0.729,0.068,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
266,45,0,4,35,3,4,2,8795.0,2517,6278.0,0.625,4552,81,0.588,0.286,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
267,38,0,4,27,1,3,1,1736.0,1319,417.0,0.667,5045,86,0.755,0.76,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
268,48,1,4,28,3,3,4,6572.0,417,6155.0,0.584,1766,46,0.533,0.063,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
269,42,1,3,36,4,1,3,11698.0,1060,10638.0,1.282,3539,81,0.929,0.091,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
270,39,1,3,36,4,2,3,33406.0,1692,31714.0,1.242,1529,30,0.875,0.051,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
271,59,0,0,53,4,3,2,5512.0,1124,4388.0,1.391,1975,49,1.579,0.204,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
272,30,1,0,23,6,2,4,4063.0,0,4063.0,0.776,7463,70,0.707,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
273,55,1,2,48,2,1,2,6577.0,1800,4777.0,0.786,14229,120,0.69,0.274,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
274,52,0,2,45,4,2,3,1438.3,0,1438.3,0.744,4737,80,0.818,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
275,46,0,3,36,3,2,3,4416.0,1333,3083.0,0.631,4894,84,0.647,0.302,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
276,48,0,5,36,5,3,0,6921.0,1023,5898.0,0.816,4608,79,0.927,0.148,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
277,49,0,3,42,1,3,3,3802.0,1558,2244.0,0.489,2003,43,0.593,0.41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
278,44,0,2,36,4,2,5,4396.0,1489,2907.0,1.258,3942,69,0.816,0.339,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
279,34,1,2,22,4,3,2,11154.0,1612,9542.0,0.633,4339,77,1.026,0.145,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
280,49,0,2,39,4,1,3,11320.0,0,11320.0,0.669,2845,57,0.727,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
281,43,0,2,38,4,2,2,5070.0,0,5070.0,0.67,4193,67,0.811,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
282,43,0,2,29,4,1,2,2616.0,1786,830.0,0.876,5219,63,0.75,0.683,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
283,65,1,0,36,3,3,2,2107.0,1008,1099.0,0.953,3913,67,0.523,0.478,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
284,56,0,1,51,3,3,4,1438.3,0,1438.3,0.798,3877,70,0.556,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
285,38,1,3,26,5,4,2,5824.0,1542,4282.0,0.827,1801,44,0.571,0.265,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
286,46,0,3,38,2,3,3,10018.0,829,9189.0,0.844,13819,114,0.81,0.083,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
287,53,0,2,42,2,1,3,14839.0,2226,12613.0,0.828,14625,115,0.769,0.15,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
288,43,1,3,30,3,2,4,11336.0,0,11336.0,0.691,1809,39,0.345,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
289,48,1,2,33,3,2,2,25217.0,1754,23463.0,0.712,15054,110,0.833,0.07,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
290,47,1,4,37,5,3,3,2888.0,0,2888.0,0.717,4345,75,0.786,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
291,38,0,2,29,3,3,2,3590.0,1924,1666.0,0.573,1472,37,0.762,0.536,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
292,38,0,1,31,3,1,3,7234.0,0,7234.0,0.899,5198,75,1.083,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
293,40,0,1,32,4,1,5,8749.0,1654,7095.0,0.695,5054,73,0.553,0.189,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
294,47,0,3,35,3,3,2,2872.0,2517,355.0,0.606,3635,62,0.824,0.876,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
295,43,1,2,34,3,2,1,4396.0,0,4396.0,0.592,4771,78,1.053,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
296,55,0,3,35,2,3,3,15987.0,1973,14014.0,0.705,7345,98,0.463,0.123,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
297,45,0,1,36,5,2,2,1936.0,1613,323.0,0.841,4773,80,0.818,0.833,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
298,35,0,1,17,5,3,3,4588.0,2517,2071.0,1.525,2442,62,0.632,0.549,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
299,40,0,4,32,1,2,3,16191.0,0,16191.0,0.967,13452,107,0.621,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
300,48,0,4,29,6,3,4,3212.0,2517,695.0,0.785,4284,69,1.3,0.784,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
301,45,1,1,33,4,3,4,2009.0,1795,214.0,0.645,3172,55,0.719,0.893,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
302,42,0,1,35,4,3,3,3241.0,0,3241.0,0.442,2152,43,0.303,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
303,43,0,3,36,6,2,3,2242.0,0,2242.0,0.658,4845,66,0.941,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
304,50,0,0,38,4,3,3,2595.0,2353,242.0,0.924,2526,41,0.577,0.907,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
